exp_index,subject,condition,scenario,box_weight,contestant,strength,effort,resp,s1,s2,e1,e2
3,1,fail,1,5,1,2,50,4,2,8,50,40
3,1,fail,1,5,2,8,40,5,2,8,50,40
3,1,fail,2,8,1,4,75,6,4,8,75,50
3,1,fail,2,8,2,8,50,5,4,8,75,50
3,1,fail,3,5,1,4,50,5,4,10,50,20
3,1,fail,3,5,2,10,20,8,4,10,50,20
3,1,fail,4,7,1,5,80,3,5,8,80,25
3,1,fail,4,7,2,8,25,5,5,8,80,25
3,1,fail,5,4,1,5,40,4,5,10,40,10
3,1,fail,5,4,2,10,10,5,5,10,40,10
3,1,fail,6,9,1,8,75,6,8,10,75,20
3,1,fail,6,9,2,10,20,8,8,10,75,20
3,1,fail,7,5,1,3,50,5,3,10,50,20
3,1,fail,7,5,2,10,20,5,3,10,50,20
3,1,fail,8,8,1,6,50,6,6,8,50,40
3,1,fail,8,8,2,8,40,5,6,8,50,40
3,1,fail,9,4,1,3,40,6,3,10,40,10
3,1,fail,9,4,2,10,10,4,3,10,40,10
3,1,fail,10,8,1,4,50,7,4,6,50,75
3,1,fail,10,8,2,6,75,3,4,6,50,75
3,1,fail,11,10,1,4,50,8,4,8,50,75
3,1,fail,11,10,2,8,75,2,4,8,50,75
3,1,fail,12,10,1,6,10,8,6,10,10,50
3,1,fail,12,10,2,10,50,5,6,10,10,50
3,1,lift,13,4,1,4,50,5,4,5,50,40
3,1,lift,13,4,2,5,40,5,4,5,50,40
3,1,lift,14,4,1,4,50,5,4,10,50,20
3,1,lift,14,4,2,10,20,5,4,10,50,20
3,1,lift,15,5,1,4,50,4,4,10,50,30
3,1,lift,15,5,2,10,30,7,4,10,50,30
3,1,lift,16,6,1,4,75,6,4,10,75,30
3,1,lift,16,6,2,10,30,6,4,10,75,30
3,1,lift,17,8,1,5,80,5,5,8,80,50
3,1,lift,17,8,2,8,50,5,5,8,80,50
3,1,lift,18,5,1,5,40,5,5,10,40,30
3,1,lift,18,5,2,10,30,7,5,10,40,30
3,1,lift,19,6,1,5,60,5,5,10,60,30
3,1,lift,19,6,2,10,30,4,5,10,60,30
3,1,lift,20,7,1,5,60,6,5,10,60,40
3,1,lift,20,7,2,10,40,4,5,10,60,40
3,1,lift,21,9,1,5,80,5,5,10,80,50
3,1,lift,21,9,2,10,50,7,5,10,80,50
3,1,lift,22,8,1,8,50,6,8,10,50,40
3,1,lift,22,8,2,10,40,6,8,10,50,40
3,1,lift,23,5,1,4,50,5,4,8,50,50
3,1,lift,23,5,2,8,50,7,4,8,50,50
3,1,lift,24,4,1,4,25,4,4,10,25,30
3,1,lift,24,4,2,10,30,7,4,10,25,30
3,1,lift,25,5,1,5,40,4,5,8,40,50
3,1,lift,25,5,2,8,50,7,5,8,40,50
3,1,lift,26,6,1,5,40,4,5,10,40,40
3,1,lift,26,6,2,10,40,8,5,10,40,40
3,1,lift,27,5,1,8,25,5,8,10,25,30
3,1,lift,27,5,2,10,30,4,8,10,25,30
3,2,fail,1,5,1,2,50,6,2,8,50,40
3,2,fail,1,5,2,8,40,8,2,8,50,40
3,2,fail,2,8,1,4,75,6,4,8,75,50
3,2,fail,2,8,2,8,50,7,4,8,75,50
3,2,fail,3,5,1,4,50,9,4,10,50,20
3,2,fail,3,5,2,10,20,9,4,10,50,20
3,2,fail,4,7,1,5,80,3,5,8,80,25
3,2,fail,4,7,2,8,25,8,5,8,80,25
3,2,fail,5,4,1,5,40,7,5,10,40,10
3,2,fail,5,4,2,10,10,10,5,10,40,10
3,2,fail,6,9,1,8,75,5,8,10,75,20
3,2,fail,6,9,2,10,20,8,8,10,75,20
3,2,fail,7,5,1,3,50,5,3,10,50,20
3,2,fail,7,5,2,10,20,9,3,10,50,20
3,2,fail,8,8,1,6,50,10,6,8,50,40
3,2,fail,8,8,2,8,40,10,6,8,50,40
3,2,fail,9,4,1,3,40,9,3,10,40,10
3,2,fail,9,4,2,10,10,4,3,10,40,10
3,2,fail,10,8,1,4,50,8,4,6,50,75
3,2,fail,10,8,2,6,75,6,4,6,50,75
3,2,fail,11,10,1,4,50,8,4,8,50,75
3,2,fail,11,10,2,8,75,7,4,8,50,75
3,2,fail,12,10,1,6,10,10,6,10,10,50
3,2,fail,12,10,2,10,50,9,6,10,10,50
3,2,lift,13,4,1,4,50,8,4,5,50,40
3,2,lift,13,4,2,5,40,6,4,5,50,40
3,2,lift,14,4,1,4,50,8,4,10,50,20
3,2,lift,14,4,2,10,20,8,4,10,50,20
3,2,lift,15,5,1,4,50,7,4,10,50,30
3,2,lift,15,5,2,10,30,9,4,10,50,30
3,2,lift,16,6,1,4,75,7,4,10,75,30
3,2,lift,16,6,2,10,30,7,4,10,75,30
3,2,lift,17,8,1,5,80,7,5,8,80,50
3,2,lift,17,8,2,8,50,8,5,8,80,50
3,2,lift,18,5,1,5,40,8,5,10,40,30
3,2,lift,18,5,2,10,30,6,5,10,40,30
3,2,lift,19,6,1,5,60,8,5,10,60,30
3,2,lift,19,6,2,10,30,7,5,10,60,30
3,2,lift,20,7,1,5,60,5,5,10,60,40
3,2,lift,20,7,2,10,40,7,5,10,60,40
3,2,lift,21,9,1,5,80,9,5,10,80,50
3,2,lift,21,9,2,10,50,9,5,10,80,50
3,2,lift,22,8,1,8,50,10,8,10,50,40
3,2,lift,22,8,2,10,40,10,8,10,50,40
3,2,lift,23,5,1,4,50,7,4,8,50,50
3,2,lift,23,5,2,8,50,9,4,8,50,50
3,2,lift,24,4,1,4,25,3,4,10,25,30
3,2,lift,24,4,2,10,30,7,4,10,25,30
3,2,lift,25,5,1,5,40,6,5,8,40,50
3,2,lift,25,5,2,8,50,9,5,8,40,50
3,2,lift,26,6,1,5,40,7,5,10,40,40
3,2,lift,26,6,2,10,40,7,5,10,40,40
3,2,lift,27,5,1,8,25,6,8,10,25,30
3,2,lift,27,5,2,10,30,8,8,10,25,30
3,3,fail,1,5,1,2,50,0,2,8,50,40
3,3,fail,1,5,2,8,40,10,2,8,50,40
3,3,fail,2,8,1,4,75,4,4,8,75,50
3,3,fail,2,8,2,8,50,6,4,8,75,50
3,3,fail,3,5,1,4,50,5,4,10,50,20
3,3,fail,3,5,2,10,20,5,4,10,50,20
3,3,fail,4,7,1,5,80,0,5,8,80,25
3,3,fail,4,7,2,8,25,10,5,8,80,25
3,3,fail,5,4,1,5,40,4,5,10,40,10
3,3,fail,5,4,2,10,10,6,5,10,40,10
3,3,fail,6,9,1,8,75,0,8,10,75,20
3,3,fail,6,9,2,10,20,0,8,10,75,20
3,3,fail,7,5,1,3,50,4,3,10,50,20
3,3,fail,7,5,2,10,20,6,3,10,50,20
3,3,fail,8,8,1,6,50,6,6,8,50,40
3,3,fail,8,8,2,8,40,4,6,8,50,40
3,3,fail,9,4,1,3,40,4,3,10,40,10
3,3,fail,9,4,2,10,10,6,3,10,40,10
3,3,fail,10,8,1,4,50,0,4,6,50,75
3,3,fail,10,8,2,6,75,0,4,6,50,75
3,3,fail,11,10,1,4,50,0,4,8,50,75
3,3,fail,11,10,2,8,75,0,4,8,50,75
3,3,fail,12,10,1,6,10,0,6,10,10,50
3,3,fail,12,10,2,10,50,0,6,10,10,50
3,3,lift,13,4,1,4,50,5,4,5,50,40
3,3,lift,13,4,2,5,40,5,4,5,50,40
3,3,lift,14,4,1,4,50,5,4,10,50,20
3,3,lift,14,4,2,10,20,5,4,10,50,20
3,3,lift,15,5,1,4,50,4,4,10,50,30
3,3,lift,15,5,2,10,30,6,4,10,50,30
3,3,lift,16,6,1,4,75,5,4,10,75,30
3,3,lift,16,6,2,10,30,5,4,10,75,30
3,3,lift,17,8,1,5,80,5,5,8,80,50
3,3,lift,17,8,2,8,50,5,5,8,80,50
3,3,lift,18,5,1,5,40,2,5,10,40,30
3,3,lift,18,5,2,10,30,8,5,10,40,30
3,3,lift,19,6,1,5,60,5,5,10,60,30
3,3,lift,19,6,2,10,30,5,5,10,60,30
3,3,lift,20,7,1,5,60,4,5,10,60,40
3,3,lift,20,7,2,10,40,6,5,10,60,40
3,3,lift,21,9,1,5,80,4,5,10,80,50
3,3,lift,21,9,2,10,50,6,5,10,80,50
3,3,lift,22,8,1,8,50,5,8,10,50,40
3,3,lift,22,8,2,10,40,5,8,10,50,40
3,3,lift,23,5,1,4,50,4,4,8,50,50
3,3,lift,23,5,2,8,50,6,4,8,50,50
3,3,lift,24,4,1,4,25,1,4,10,25,30
3,3,lift,24,4,2,10,30,9,4,10,25,30
3,3,lift,25,5,1,5,40,4,5,8,40,50
3,3,lift,25,5,2,8,50,6,5,8,40,50
3,3,lift,26,6,1,5,40,3,5,10,40,40
3,3,lift,26,6,2,10,40,7,5,10,40,40
3,3,lift,27,5,1,8,25,3,8,10,25,30
3,3,lift,27,5,2,10,30,7,8,10,25,30
3,4,fail,1,5,1,2,50,5,2,8,50,40
3,4,fail,1,5,2,8,40,5,2,8,50,40
3,4,fail,2,8,1,4,75,3,4,8,75,50
3,4,fail,2,8,2,8,50,4,4,8,75,50
3,4,fail,3,5,1,4,50,4,4,10,50,20
3,4,fail,3,5,2,10,20,6,4,10,50,20
3,4,fail,4,7,1,5,80,2,5,8,80,25
3,4,fail,4,7,2,8,25,5,5,8,80,25
3,4,fail,5,4,1,5,40,4,5,10,40,10
3,4,fail,5,4,2,10,10,6,5,10,40,10
3,4,fail,6,9,1,8,75,2,8,10,75,20
3,4,fail,6,9,2,10,20,8,8,10,75,20
3,4,fail,7,5,1,3,50,4,3,10,50,20
3,4,fail,7,5,2,10,20,5,3,10,50,20
3,4,fail,8,8,1,6,50,4,6,8,50,40
3,4,fail,8,8,2,8,40,4,6,8,50,40
3,4,fail,9,4,1,3,40,2,3,10,40,10
3,4,fail,9,4,2,10,10,8,3,10,40,10
3,4,fail,10,8,1,4,50,4,4,6,50,75
3,4,fail,10,8,2,6,75,5,4,6,50,75
3,4,fail,11,10,1,4,50,8,4,8,50,75
3,4,fail,11,10,2,8,75,2,4,8,50,75
3,4,fail,12,10,1,6,10,5,6,10,10,50
3,4,fail,12,10,2,10,50,4,6,10,10,50
3,4,lift,13,4,1,4,50,5,4,5,50,40
3,4,lift,13,4,2,5,40,5,4,5,50,40
3,4,lift,14,4,1,4,50,4,4,10,50,20
3,4,lift,14,4,2,10,20,4,4,10,50,20
3,4,lift,15,5,1,4,50,4,4,10,50,30
3,4,lift,15,5,2,10,30,4,4,10,50,30
3,4,lift,16,6,1,4,75,4,4,10,75,30
3,4,lift,16,6,2,10,30,3,4,10,75,30
3,4,lift,17,8,1,5,80,6,5,8,80,50
3,4,lift,17,8,2,8,50,4,5,8,80,50
3,4,lift,18,5,1,5,40,4,5,10,40,30
3,4,lift,18,5,2,10,30,4,5,10,40,30
3,4,lift,19,6,1,5,60,5,5,10,60,30
3,4,lift,19,6,2,10,30,4,5,10,60,30
3,4,lift,20,7,1,5,60,5,5,10,60,40
3,4,lift,20,7,2,10,40,4,5,10,60,40
3,4,lift,21,9,1,5,80,4,5,10,80,50
3,4,lift,21,9,2,10,50,6,5,10,80,50
3,4,lift,22,8,1,8,50,6,8,10,50,40
3,4,lift,22,8,2,10,40,4,8,10,50,40
3,4,lift,23,5,1,4,50,4,4,8,50,50
3,4,lift,23,5,2,8,50,4,4,8,50,50
3,4,lift,24,4,1,4,25,2,4,10,25,30
3,4,lift,24,4,2,10,30,3,4,10,25,30
3,4,lift,25,5,1,5,40,4,5,8,40,50
3,4,lift,25,5,2,8,50,4,5,8,40,50
3,4,lift,26,6,1,5,40,4,5,10,40,40
3,4,lift,26,6,2,10,40,4,5,10,40,40
3,4,lift,27,5,1,8,25,3,8,10,25,30
3,4,lift,27,5,2,10,30,3,8,10,25,30
3,5,fail,1,5,1,2,50,7,2,8,50,40
3,5,fail,1,5,2,8,40,4,2,8,50,40
3,5,fail,2,8,1,4,75,2,4,8,75,50
3,5,fail,2,8,2,8,50,8,4,8,75,50
3,5,fail,3,5,1,4,50,7,4,10,50,20
3,5,fail,3,5,2,10,20,7,4,10,50,20
3,5,fail,4,7,1,5,80,3,5,8,80,25
3,5,fail,4,7,2,8,25,8,5,8,80,25
3,5,fail,5,4,1,5,40,4,5,10,40,10
3,5,fail,5,4,2,10,10,9,5,10,40,10
3,5,fail,6,9,1,8,75,2,8,10,75,20
3,5,fail,6,9,2,10,20,8,8,10,75,20
3,5,fail,7,5,1,3,50,4,3,10,50,20
3,5,fail,7,5,2,10,20,8,3,10,50,20
3,5,fail,8,8,1,6,50,5,6,8,50,40
3,5,fail,8,8,2,8,40,5,6,8,50,40
3,5,fail,9,4,1,3,40,3,3,10,40,10
3,5,fail,9,4,2,10,10,10,3,10,40,10
3,5,fail,10,8,1,4,50,5,4,6,50,75
3,5,fail,10,8,2,6,75,5,4,6,50,75
3,5,fail,11,10,1,4,50,8,4,8,50,75
3,5,fail,11,10,2,8,75,1,4,8,50,75
3,5,fail,12,10,1,6,10,7,6,10,10,50
3,5,fail,12,10,2,10,50,4,6,10,10,50
3,5,lift,13,4,1,4,50,8,4,5,50,40
3,5,lift,13,4,2,5,40,8,4,5,50,40
3,5,lift,14,4,1,4,50,4,4,10,50,20
3,5,lift,14,4,2,10,20,7,4,10,50,20
3,5,lift,15,5,1,4,50,7,4,10,50,30
3,5,lift,15,5,2,10,30,8,4,10,50,30
3,5,lift,16,6,1,4,75,9,4,10,75,30
3,5,lift,16,6,2,10,30,4,4,10,75,30
3,5,lift,17,8,1,5,80,10,5,8,80,50
3,5,lift,17,8,2,8,50,10,5,8,80,50
3,5,lift,18,5,1,5,40,6,5,10,40,30
3,5,lift,18,5,2,10,30,5,5,10,40,30
3,5,lift,19,6,1,5,60,7,5,10,60,30
3,5,lift,19,6,2,10,30,7,5,10,60,30
3,5,lift,20,7,1,5,60,5,5,10,60,40
3,5,lift,20,7,2,10,40,7,5,10,60,40
3,5,lift,21,9,1,5,80,7,5,10,80,50
3,5,lift,21,9,2,10,50,7,5,10,80,50
3,5,lift,22,8,1,8,50,7,8,10,50,40
3,5,lift,22,8,2,10,40,7,8,10,50,40
3,5,lift,23,5,1,4,50,5,4,8,50,50
3,5,lift,23,5,2,8,50,7,4,8,50,50
3,5,lift,24,4,1,4,25,3,4,10,25,30
3,5,lift,24,4,2,10,30,8,4,10,25,30
3,5,lift,25,5,1,5,40,7,5,8,40,50
3,5,lift,25,5,2,8,50,7,5,8,40,50
3,5,lift,26,6,1,5,40,4,5,10,40,40
3,5,lift,26,6,2,10,40,7,5,10,40,40
3,5,lift,27,5,1,8,25,7,8,10,25,30
3,5,lift,27,5,2,10,30,7,8,10,25,30
3,6,fail,1,5,1,2,50,3,2,8,50,40
3,6,fail,1,5,2,8,40,7,2,8,50,40
3,6,fail,2,8,1,4,75,5,4,8,75,50
3,6,fail,2,8,2,8,50,5,4,8,75,50
3,6,fail,3,5,1,4,50,2,4,10,50,20
3,6,fail,3,5,2,10,20,8,4,10,50,20
3,6,fail,4,7,1,5,80,3,5,8,80,25
3,6,fail,4,7,2,8,25,7,5,8,80,25
3,6,fail,5,4,1,5,40,5,5,10,40,10
3,6,fail,5,4,2,10,10,5,5,10,40,10
3,6,fail,6,9,1,8,75,4,8,10,75,20
3,6,fail,6,9,2,10,20,6,8,10,75,20
3,6,fail,7,5,1,3,50,2,3,10,50,20
3,6,fail,7,5,2,10,20,8,3,10,50,20
3,6,fail,8,8,1,6,50,4,6,8,50,40
3,6,fail,8,8,2,8,40,6,6,8,50,40
3,6,fail,9,4,1,3,40,1,3,10,40,10
3,6,fail,9,4,2,10,10,9,3,10,40,10
3,6,fail,10,8,1,4,50,4,4,6,50,75
3,6,fail,10,8,2,6,75,6,4,6,50,75
3,6,fail,11,10,1,4,50,8,4,8,50,75
3,6,fail,11,10,2,8,75,2,4,8,50,75
3,6,fail,12,10,1,6,10,9,6,10,10,50
3,6,fail,12,10,2,10,50,1,6,10,10,50
3,6,lift,13,4,1,4,50,4,4,5,50,40
3,6,lift,13,4,2,5,40,6,4,5,50,40
3,6,lift,14,4,1,4,50,3,4,10,50,20
3,6,lift,14,4,2,10,20,7,4,10,50,20
3,6,lift,15,5,1,4,50,2,4,10,50,30
3,6,lift,15,5,2,10,30,8,4,10,50,30
3,6,lift,16,6,1,4,75,3,4,10,75,30
3,6,lift,16,6,2,10,30,7,4,10,75,30
3,6,lift,17,8,1,5,80,3,5,8,80,50
3,6,lift,17,8,2,8,50,7,5,8,80,50
3,6,lift,18,5,1,5,40,2,5,10,40,30
3,6,lift,18,5,2,10,30,8,5,10,40,30
3,6,lift,19,6,1,5,60,3,5,10,60,30
3,6,lift,19,6,2,10,30,7,5,10,60,30
3,6,lift,20,7,1,5,60,3,5,10,60,40
3,6,lift,20,7,2,10,40,7,5,10,60,40
3,6,lift,21,9,1,5,80,1,5,10,80,50
3,6,lift,21,9,2,10,50,9,5,10,80,50
3,6,lift,22,8,1,8,50,5,8,10,50,40
3,6,lift,22,8,2,10,40,5,8,10,50,40
3,6,lift,23,5,1,4,50,2,4,8,50,50
3,6,lift,23,5,2,8,50,8,4,8,50,50
3,6,lift,24,4,1,4,25,5,4,10,25,30
3,6,lift,24,4,2,10,30,5,4,10,25,30
3,6,lift,25,5,1,5,40,4,5,8,40,50
3,6,lift,25,5,2,8,50,6,5,8,40,50
3,6,lift,26,6,1,5,40,4,5,10,40,40
3,6,lift,26,6,2,10,40,6,5,10,40,40
3,6,lift,27,5,1,8,25,5,8,10,25,30
3,6,lift,27,5,2,10,30,5,8,10,25,30
3,7,fail,1,5,1,2,50,7,2,8,50,40
3,7,fail,1,5,2,8,40,3,2,8,50,40
3,7,fail,2,8,1,4,75,2,4,8,75,50
3,7,fail,2,8,2,8,50,8,4,8,75,50
3,7,fail,3,5,1,4,50,3,4,10,50,20
3,7,fail,3,5,2,10,20,7,4,10,50,20
3,7,fail,4,7,1,5,80,2,5,8,80,25
3,7,fail,4,7,2,8,25,8,5,8,80,25
3,7,fail,5,4,1,5,40,3,5,10,40,10
3,7,fail,5,4,2,10,10,7,5,10,40,10
3,7,fail,6,9,1,8,75,1,8,10,75,20
3,7,fail,6,9,2,10,20,9,8,10,75,20
3,7,fail,7,5,1,3,50,5,3,10,50,20
3,7,fail,7,5,2,10,20,5,3,10,50,20
3,7,fail,8,8,1,6,50,4,6,8,50,40
3,7,fail,8,8,2,8,40,6,6,8,50,40
3,7,fail,9,4,1,3,40,3,3,10,40,10
3,7,fail,9,4,2,10,10,7,3,10,40,10
3,7,fail,10,8,1,4,50,6,4,6,50,75
3,7,fail,10,8,2,6,75,4,4,6,50,75
3,7,fail,11,10,1,4,50,7,4,8,50,75
3,7,fail,11,10,2,8,75,3,4,8,50,75
3,7,fail,12,10,1,6,10,6,6,10,10,50
3,7,fail,12,10,2,10,50,4,6,10,10,50
3,7,lift,13,4,1,4,50,5,4,5,50,40
3,7,lift,13,4,2,5,40,5,4,5,50,40
3,7,lift,14,4,1,4,50,4,4,10,50,20
3,7,lift,14,4,2,10,20,6,4,10,50,20
3,7,lift,15,5,1,4,50,4,4,10,50,30
3,7,lift,15,5,2,10,30,6,4,10,50,30
3,7,lift,16,6,1,4,75,4,4,10,75,30
3,7,lift,16,6,2,10,30,6,4,10,75,30
3,7,lift,17,8,1,5,80,6,5,8,80,50
3,7,lift,17,8,2,8,50,4,5,8,80,50
3,7,lift,18,5,1,5,40,4,5,10,40,30
3,7,lift,18,5,2,10,30,6,5,10,40,30
3,7,lift,19,6,1,5,60,5,5,10,60,30
3,7,lift,19,6,2,10,30,5,5,10,60,30
3,7,lift,20,7,1,5,60,6,5,10,60,40
3,7,lift,20,7,2,10,40,4,5,10,60,40
3,7,lift,21,9,1,5,80,6,5,10,80,50
3,7,lift,21,9,2,10,50,4,5,10,80,50
3,7,lift,22,8,1,8,50,5,8,10,50,40
3,7,lift,22,8,2,10,40,5,8,10,50,40
3,7,lift,23,5,1,4,50,4,4,8,50,50
3,7,lift,23,5,2,8,50,6,4,8,50,50
3,7,lift,24,4,1,4,25,3,4,10,25,30
3,7,lift,24,4,2,10,30,7,4,10,25,30
3,7,lift,25,5,1,5,40,3,5,8,40,50
3,7,lift,25,5,2,8,50,7,5,8,40,50
3,7,lift,26,6,1,5,40,4,5,10,40,40
3,7,lift,26,6,2,10,40,6,5,10,40,40
3,7,lift,27,5,1,8,25,7,8,10,25,30
3,7,lift,27,5,2,10,30,3,8,10,25,30
3,8,fail,1,5,1,2,50,4,2,8,50,40
3,8,fail,1,5,2,8,40,6,2,8,50,40
3,8,fail,2,8,1,4,75,3,4,8,75,50
3,8,fail,2,8,2,8,50,6,4,8,75,50
3,8,fail,3,5,1,4,50,3,4,10,50,20
3,8,fail,3,5,2,10,20,8,4,10,50,20
3,8,fail,4,7,1,5,80,3,5,8,80,25
3,8,fail,4,7,2,8,25,8,5,8,80,25
3,8,fail,5,4,1,5,40,4,5,10,40,10
3,8,fail,5,4,2,10,10,9,5,10,40,10
3,8,fail,6,9,1,8,75,2,8,10,75,20
3,8,fail,6,9,2,10,20,8,8,10,75,20
3,8,fail,7,5,1,3,50,5,3,10,50,20
3,8,fail,7,5,2,10,20,8,3,10,50,20
3,8,fail,8,8,1,6,50,7,6,8,50,40
3,8,fail,8,8,2,8,40,7,6,8,50,40
3,8,fail,9,4,1,3,40,4,3,10,40,10
3,8,fail,9,4,2,10,10,9,3,10,40,10
3,8,fail,10,8,1,4,50,5,4,6,50,75
3,8,fail,10,8,2,6,75,3,4,6,50,75
3,8,fail,11,10,1,4,50,8,4,8,50,75
3,8,fail,11,10,2,8,75,3,4,8,50,75
3,8,fail,12,10,1,6,10,8,6,10,10,50
3,8,fail,12,10,2,10,50,4,6,10,10,50
3,8,lift,13,4,1,4,50,7,4,5,50,40
3,8,lift,13,4,2,5,40,4,4,5,50,40
3,8,lift,14,4,1,4,50,5,4,10,50,20
3,8,lift,14,4,2,10,20,2,4,10,50,20
3,8,lift,15,5,1,4,50,6,4,10,50,30
3,8,lift,15,5,2,10,30,3,4,10,50,30
3,8,lift,16,6,1,4,75,7,4,10,75,30
3,8,lift,16,6,2,10,30,3,4,10,75,30
3,8,lift,17,8,1,5,80,7,5,8,80,50
3,8,lift,17,8,2,8,50,4,5,8,80,50
3,8,lift,18,5,1,5,40,5,5,10,40,30
3,8,lift,18,5,2,10,30,5,5,10,40,30
3,8,lift,19,6,1,5,60,6,5,10,60,30
3,8,lift,19,6,2,10,30,2,5,10,60,30
3,8,lift,20,7,1,5,60,6,5,10,60,40
3,8,lift,20,7,2,10,40,4,5,10,60,40
3,8,lift,21,9,1,5,80,7,5,10,80,50
3,8,lift,21,9,2,10,50,3,5,10,80,50
3,8,lift,22,8,1,8,50,5,8,10,50,40
3,8,lift,22,8,2,10,40,5,8,10,50,40
3,8,lift,23,5,1,4,50,5,4,8,50,50
3,8,lift,23,5,2,8,50,7,4,8,50,50
3,8,lift,24,4,1,4,25,3,4,10,25,30
3,8,lift,24,4,2,10,30,4,4,10,25,30
3,8,lift,25,5,1,5,40,4,5,8,40,50
3,8,lift,25,5,2,8,50,6,5,8,40,50
3,8,lift,26,6,1,5,40,7,5,10,40,40
3,8,lift,26,6,2,10,40,5,5,10,40,40
3,8,lift,27,5,1,8,25,5,8,10,25,30
3,8,lift,27,5,2,10,30,5,8,10,25,30
3,9,fail,1,5,1,2,50,4,2,8,50,40
3,9,fail,1,5,2,8,40,6,2,8,50,40
3,9,fail,2,8,1,4,75,3,4,8,75,50
3,9,fail,2,8,2,8,50,7,4,8,75,50
3,9,fail,3,5,1,4,50,2,4,10,50,20
3,9,fail,3,5,2,10,20,8,4,10,50,20
3,9,fail,4,7,1,5,80,2,5,8,80,25
3,9,fail,4,7,2,8,25,8,5,8,80,25
3,9,fail,5,4,1,5,40,2,5,10,40,10
3,9,fail,5,4,2,10,10,8,5,10,40,10
3,9,fail,6,9,1,8,75,1,8,10,75,20
3,9,fail,6,9,2,10,20,9,8,10,75,20
3,9,fail,7,5,1,3,50,3,3,10,50,20
3,9,fail,7,5,2,10,20,7,3,10,50,20
3,9,fail,8,8,1,6,50,5,6,8,50,40
3,9,fail,8,8,2,8,40,5,6,8,50,40
3,9,fail,9,4,1,3,40,3,3,10,40,10
3,9,fail,9,4,2,10,10,7,3,10,40,10
3,9,fail,10,8,1,4,50,6,4,6,50,75
3,9,fail,10,8,2,6,75,4,4,6,50,75
3,9,fail,11,10,1,4,50,6,4,8,50,75
3,9,fail,11,10,2,8,75,4,4,8,50,75
3,9,fail,12,10,1,6,10,7,6,10,10,50
3,9,fail,12,10,2,10,50,3,6,10,10,50
3,9,lift,13,4,1,4,50,6,4,5,50,40
3,9,lift,13,4,2,5,40,4,4,5,50,40
3,9,lift,14,4,1,4,50,7,4,10,50,20
3,9,lift,14,4,2,10,20,3,4,10,50,20
3,9,lift,15,5,1,4,50,4,4,10,50,30
3,9,lift,15,5,2,10,30,6,4,10,50,30
3,9,lift,16,6,1,4,75,8,4,10,75,30
3,9,lift,16,6,2,10,30,2,4,10,75,30
3,9,lift,17,8,1,5,80,7,5,8,80,50
3,9,lift,17,8,2,8,50,3,5,8,80,50
3,9,lift,18,5,1,5,40,6,5,10,40,30
3,9,lift,18,5,2,10,30,4,5,10,40,30
3,9,lift,19,6,1,5,60,7,5,10,60,30
3,9,lift,19,6,2,10,30,3,5,10,60,30
3,9,lift,20,7,1,5,60,5,5,10,60,40
3,9,lift,20,7,2,10,40,5,5,10,60,40
3,9,lift,21,9,1,5,80,6,5,10,80,50
3,9,lift,21,9,2,10,50,4,5,10,80,50
3,9,lift,22,8,1,8,50,4,8,10,50,40
3,9,lift,22,8,2,10,40,6,8,10,50,40
3,9,lift,23,5,1,4,50,6,4,8,50,50
3,9,lift,23,5,2,8,50,4,4,8,50,50
3,9,lift,24,4,1,4,25,6,4,10,25,30
3,9,lift,24,4,2,10,30,4,4,10,25,30
3,9,lift,25,5,1,5,40,4,5,8,40,50
3,9,lift,25,5,2,8,50,6,5,8,40,50
3,9,lift,26,6,1,5,40,7,5,10,40,40
3,9,lift,26,6,2,10,40,3,5,10,40,40
3,9,lift,27,5,1,8,25,4,8,10,25,30
3,9,lift,27,5,2,10,30,6,8,10,25,30
3,10,fail,1,5,1,2,50,5,2,8,50,40
3,10,fail,1,5,2,8,40,5,2,8,50,40
3,10,fail,2,8,1,4,75,6,4,8,75,50
3,10,fail,2,8,2,8,50,4,4,8,75,50
3,10,fail,3,5,1,4,50,3,4,10,50,20
3,10,fail,3,5,2,10,20,7,4,10,50,20
3,10,fail,4,7,1,5,80,3,5,8,80,25
3,10,fail,4,7,2,8,25,7,5,8,80,25
3,10,fail,5,4,1,5,40,4,5,10,40,10
3,10,fail,5,4,2,10,10,6,5,10,40,10
3,10,fail,6,9,1,8,75,3,8,10,75,20
3,10,fail,6,9,2,10,20,7,8,10,75,20
3,10,fail,7,5,1,3,50,5,3,10,50,20
3,10,fail,7,5,2,10,20,5,3,10,50,20
3,10,fail,8,8,1,6,50,5,6,8,50,40
3,10,fail,8,8,2,8,40,5,6,8,50,40
3,10,fail,9,4,1,3,40,4,3,10,40,10
3,10,fail,9,4,2,10,10,6,3,10,40,10
3,10,fail,10,8,1,4,50,7,4,6,50,75
3,10,fail,10,8,2,6,75,3,4,6,50,75
3,10,fail,11,10,1,4,50,4,4,8,50,75
3,10,fail,11,10,2,8,75,6,4,8,50,75
3,10,fail,12,10,1,6,10,7,6,10,10,50
3,10,fail,12,10,2,10,50,3,6,10,10,50
3,10,lift,13,4,1,4,50,5,4,5,50,40
3,10,lift,13,4,2,5,40,5,4,5,50,40
3,10,lift,14,4,1,4,50,6,4,10,50,20
3,10,lift,14,4,2,10,20,4,4,10,50,20
3,10,lift,15,5,1,4,50,7,4,10,50,30
3,10,lift,15,5,2,10,30,3,4,10,50,30
